subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
KH5,4,2,0,0,54,517.26595361,4.00000000,20,505
KH5,4,2,0,0,55,524.82150916,7.55555556,15,3102
KH5,4,2,0,0,56,535.93262028,11.11111111,18,956
KH5,4,2,0,0,57,550.15484250,14.22222222,18,1022
KH5,4,2,0,1,58,567.04373139,16.88888889,0,10628
KH5,4,2,0,0,59,579.48817583,12.44444444,4,8692
KH5,4,2,0,0,60,594.15484250,14.66666667,0,10469
KH5,4,2,0,0,61,610.59928694,16.44444444,12,3441
KH5,4,2,0,0,62,628.82150916,18.22222222,3,9060
KH5,4,2,0,1,63,648.82150916,20.00000000,0,10273
KH5,4,2,0,1,64,663.48817583,14.66666667,0,10304
KH5,4,2,0,0,65,672.82150916,9.33333333,9,4591
KH5,5,2,1,0,66,450.00000000,9.33333333,9,6788
KH5,5,2,1,0,67,430.00000000,9.33333333,8,7362
KH5,5,2,1,0,68,410.00000000,9.33333333,17,3495
KH5,5,2,1,0,69,390.00000000,9.33333333,23,2193
KH5,5,2,1,0,70,370.00000000,9.33333333,15,4894
KH5,5,2,1,0,71,350.00000000,9.33333333,15,5347
KH5,5,2,1,0,72,330.00000000,9.33333333,28,1882
KH5,5,2,1,0,73,310.00000000,9.33333333,32,883
KH5,5,2,1,0,74,290.00000000,9.33333333,35,432
KH5,5,2,1,0,75,270.00000000,9.33333333,28,3366
KH5,5,2,1,0,76,250.00000000,9.33333333,39,996
KH5,6,2,0,1,77,683.93262028,11.11111111,0,10731
KH5,6,2,0,1,78,689.71039805,5.77777778,0,10287
KH5,6,2,0,1,79,690.59928694,0.88888889,0,10314
KH5,6,2,0,1,80,687.04373139,-3.55555556,0,10251
KH5,6,2,0,0,81,679.48817583,-7.55555556,6,6650
KH5,6,2,0,1,82,675.04373139,-4.44444444,0,10595
KH5,6,2,0,1,83,667.04373139,-8.00000000,0,10555
KH5,6,2,0,1,84,655.93262028,-11.11111111,0,10332
KH5,6,2,0,0,85,642.15484250,-13.77777778,7,6317
KH5,6,2,0,0,86,632.37706472,-9.77777778,16,531
KH5,6,2,0,1,87,626.59928694,-5.77777778,0,10481
KH5,6,2,0,1,88,618.15484250,-8.44444444,0,10310
KH5,6,2,0,1,89,607.48817583,-10.66666667,0,10307
KH5,6,2,0,1,90,595.04373139,-12.44444444,0,10835
KH5,6,2,0,0,91,580.82150916,-14.22222222,11,4662
KH5,6,2,0,1,92,571.48817583,-9.33333333,0,10286
KH5,7,2,0,1,93,560.37706472,-11.11111111,0,10667
KH5,7,2,0,0,94,547.48817583,-12.88888889,13,3780
KH5,7,2,0,0,95,539.48817583,-8.00000000,9,5849
KH5,7,2,0,0,96,535.93262028,-3.55555556,1,10151
KH5,7,2,0,0,97,536.37706472,0.44444444,1,10714
KH5,7,2,0,1,98,540.82150916,4.44444444,0,10258
KH5,7,2,0,1,99,542.15484250,1.33333333,0,10297
KH5,7,2,0,0,100,540.37706472,-1.77777778,3,9112
KH5,7,2,0,0,101,542.15484250,1.77777778,12,5296
KH5,7,2,0,1,102,547.48817583,5.33333333,0,10824
KH5,7,2,0,1,103,549.71039805,2.22222222,0,10278
KH5,7,2,0,1,104,548.82150916,-0.88888889,0,10353
KH5,7,2,0,1,105,544.82150916,-4.00000000,0,10265
KH5,7,2,0,0,106,537.71039805,-7.11111111,7,7639
KH5,7,2,0,1,107,534.15484250,-3.55555556,0,10611
KH5,8,2,0,1,108,527.48817583,-6.66666667,0,10472
KH5,8,2,0,0,109,517.71039805,-9.77777778,16,3068
KH5,8,2,0,1,110,511.48817583,-6.22222222,0,10480
KH5,8,2,0,1,111,502.15484250,-9.33333333,0,10286
KH5,8,2,0,1,112,490.15484250,-12.00000000,0,10293
KH5,8,2,0,0,113,475.93262028,-14.22222222,4,9065
KH5,8,2,0,0,114,466.59928694,-9.33333333,9,6585
KH5,8,2,0,0,115,461.71039805,-4.88888889,21,956
KH5,8,2,0,0,116,460.82150916,-0.88888889,22,432
KH5,8,2,0,1,117,463.93262028,3.11111111,0,10778
KH5,8,2,0,1,118,464.37706472,0.44444444,0,10962
KH5,8,2,0,1,119,462.15484250,-2.22222222,0,10565
KH5,8,2,0,0,120,457.26595361,-4.88888889,20,1380
KH5,8,2,0,0,121,456.37706472,-0.88888889,9,6099
KH5,8,2,0,1,122,459.04373139,2.66666667,0,10639
KH5,8,2,0,0,123,458.59928694,-0.44444444,11,5625
KH5,8,2,0,0,124,461.71039805,3.11111111,4,8824
KH5,8,2,0,1,125,467.93262028,6.22222222,0,10817
KH5,9,2,1,0,126,450.00000000,6.22222222,16,3840
KH5,9,2,1,0,127,430.00000000,6.22222222,18,2778
KH5,9,2,1,0,128,410.00000000,6.22222222,15,4558
KH5,9,2,1,0,129,390.00000000,6.22222222,18,3579
KH5,9,2,1,0,130,370.00000000,6.22222222,12,6397
KH5,9,2,1,0,131,350.00000000,6.22222222,15,5399
KH5,9,2,1,0,132,330.00000000,6.22222222,31,462
KH5,9,2,1,0,133,310.00000000,6.22222222,29,1746
KH5,9,2,1,0,134,290.00000000,6.22222222,32,1278
KH5,9,2,1,0,135,270.00000000,6.22222222,35,2705
KH5,9,2,1,0,136,250.00000000,6.22222222,26,4692
KH5,10,2,0,1,137,470.59928694,2.66666667,0,10364
KH5,10,2,0,0,138,469.71039805,-0.88888889,14,4104
KH5,10,2,0,1,139,471.93262028,2.22222222,0,10326
KH5,10,2,0,0,140,470.15484250,-1.77777778,4,8937
KH5,10,2,0,0,141,471.48817583,1.33333333,10,6166
KH5,10,2,0,1,142,475.93262028,4.44444444,0,10403
KH5,10,2,0,1,143,476.82150916,0.88888889,0,10488
KH5,10,2,0,0,144,474.59928694,-2.22222222,6,8099
KH5,10,2,0,0,145,475.93262028,1.33333333,17,3502
KH5,10,2,0,0,146,480.37706472,4.44444444,20,849
KH5,10,2,0,0,147,487.48817583,7.11111111,3,9397
KH5,10,2,0,0,148,497.26595361,9.77777778,19,2003
KH5,10,2,0,0,149,509.71039805,12.44444444,0,10625
KH5,10,2,0,1,150,524.37706472,14.66666667,0,10327
KH5,10,2,0,0,151,534.59928694,10.22222222,12,4078
KH5,10,2,0,0,152,547.48817583,12.88888889,15,2764
KH5,10,2,0,1,153,562.59928694,15.11111111,0,10499
KH5,10,2,0,0,154,572.82150916,10.22222222,6,7391
KH5,11,2,0,1,155,585.26595361,12.44444444,0,10519
KH5,11,2,0,1,156,592.82150916,7.55555556,0,10881
KH5,11,2,0,1,157,595.93262028,3.11111111,0,10546
KH5,11,2,0,1,158,595.04373139,-0.88888889,0,10432
KH5,11,2,0,1,159,590.15484250,-4.88888889,0,10508
KH5,11,2,0,1,160,581.26595361,-8.88888889,0,10310
KH5,11,2,0,0,161,568.82150916,-12.44444444,18,552
KH5,11,2,0,1,162,559.93262028,-8.88888889,0,10416
KH5,11,2,0,0,163,547.93262028,-12.00000000,12,4885
KH5,11,2,0,1,164,539.93262028,-8.00000000,0,10674
KH5,11,2,0,0,165,529.26595361,-10.66666667,18,1224
KH5,11,2,0,0,166,523.04373139,-6.22222222,16,2965
KH5,11,2,0,1,167,520.82150916,-2.22222222,0,10313
KH5,11,2,0,0,168,515.93262028,-4.88888889,16,2550
KH5,11,2,0,0,169,515.48817583,-0.44444444,18,1604
KH5,11,2,0,0,170,519.04373139,3.55555556,16,2637
KH5,11,2,0,1,171,526.59928694,7.55555556,0,10360
KH5,11,2,0,0,172,531.04373139,4.44444444,9,5898
KH5,12,2,0,1,173,539.04373139,8.00000000,0,10646
KH5,12,2,0,1,174,543.48817583,4.44444444,0,10953
KH5,12,2,0,0,175,544.37706472,0.88888889,2,9853
KH5,12,2,0,0,176,548.37706472,4.00000000,15,2831
KH5,12,2,0,1,177,555.04373139,6.66666667,0,10614
KH5,12,2,0,1,178,557.71039805,2.66666667,0,10788
KH5,12,2,0,0,179,556.37706472,-1.33333333,3,8983
KH5,12,2,0,1,180,558.15484250,1.77777778,0,10618
KH5,12,2,0,1,181,555.93262028,-2.22222222,0,10572
KH5,12,2,0,1,182,550.15484250,-5.77777778,0,10420
KH5,12,2,0,0,183,541.26595361,-8.88888889,0,11601
KH5,12,2,0,0,184,535.93262028,-5.33333333,13,3566
KH5,12,2,0,1,185,534.15484250,-1.77777778,0,10595
KH5,12,2,0,1,186,529.26595361,-4.88888889,0,10301
KH5,12,2,0,1,187,521.71039805,-7.55555556,0,10614
KH5,13,2,1,0,188,450.00000000,-7.55555556,20,1846
KH5,13,2,1,0,189,430.00000000,-7.55555556,22,1361
KH5,13,2,1,1,190,410.00000000,-7.55555556,0,10643
KH5,13,2,1,0,191,390.00000000,-7.55555556,16,4442
KH5,13,2,1,0,192,370.00000000,-7.55555556,21,3751
KH5,13,2,1,0,193,350.00000000,-7.55555556,16,5079
KH5,13,2,1,0,194,330.00000000,-7.55555556,31,414
KH5,13,2,1,0,195,310.00000000,-7.55555556,12,6954
KH5,13,2,1,0,196,290.00000000,-7.55555556,27,3151
KH5,13,2,1,0,197,270.00000000,-7.55555556,35,1478
KH5,13,2,1,0,198,250.00000000,-7.55555556,36,2197
