subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
KH4,4,1,0,0,60,341.06247789,5.33333333,15,5904
KH4,4,1,0,0,61,347.28470011,6.22222222,18,4475
KH4,4,1,0,0,62,354.39581123,7.11111111,2,10689
KH4,4,1,0,0,63,362.39581123,8.00000000,18,4443
KH4,4,1,0,0,64,371.28470011,8.88888889,19,4695
KH4,4,1,0,1,65,381.06247789,9.77777778,0,10851
KH4,4,1,0,1,66,384.61803345,3.55555556,0,10841
KH4,4,1,0,1,67,382.39581123,-2.22222222,0,10592
KH4,4,1,0,1,68,374.39581123,-8.00000000,0,10781
KH4,4,1,0,0,69,361.06247789,-13.33333333,12,6537
KH4,4,1,0,1,70,349.50692234,-11.55555556,0,10832
KH4,5,1,1,0,71,450.00000000,-11.55555556,21,1237
KH4,5,1,1,1,72,430.00000000,-11.55555556,0,10506
KH4,5,1,1,1,73,410.00000000,-11.55555556,0,10558
KH4,5,1,1,1,74,390.00000000,-11.55555556,0,10943
KH4,5,1,1,1,75,370.00000000,-11.55555556,0,10757
KH4,5,1,1,1,76,350.00000000,-11.55555556,0,10895
KH4,5,1,1,1,77,330.00000000,-11.55555556,0,10896
KH4,5,1,1,1,78,310.00000000,-11.55555556,0,10865
KH4,5,1,1,0,79,290.00000000,-11.55555556,28,3282
KH4,5,1,1,0,80,270.00000000,-11.55555556,26,4195
KH4,5,1,1,0,81,250.00000000,-11.55555556,33,3349
KH4,6,1,0,1,82,333.06247789,-16.44444444,0,10742
KH4,6,1,0,0,83,312.17358900,-20.88888889,5,9549
KH4,6,1,0,0,84,293.95136678,-18.22222222,30,2485
KH4,6,1,0,0,85,278.39581123,-15.55555556,25,3957
KH4,6,1,0,0,86,265.50692234,-12.88888889,32,2648
KH4,6,1,0,0,87,255.28470011,-10.22222222,30,3853
KH4,6,1,0,0,88,247.72914456,-7.55555556,35,2325
KH4,6,1,0,0,89,242.84025567,-4.88888889,39,1944
KH4,6,1,0,0,90,240.61803345,-2.22222222,31,3412
KH4,6,1,0,0,91,241.06247789,0.44444444,40,1402
KH4,6,1,0,0,92,244.17358900,3.11111111,36,2091
KH4,6,1,0,0,93,249.50692234,5.33333333,32,3185
KH4,6,1,0,0,94,256.61803345,7.11111111,36,1580
KH4,6,1,0,0,95,265.06247789,8.44444444,27,4074
KH4,6,1,0,0,96,274.39581123,9.33333333,27,3705
KH4,6,1,0,0,97,284.61803345,10.22222222,9,8477
KH4,6,1,0,0,98,295.28470011,10.66666667,30,1998
KH4,6,1,0,0,99,305.95136678,10.66666667,31,1138
KH4,6,1,0,1,100,316.61803345,10.66666667,0,10740
KH4,6,1,0,0,101,320.61803345,4.00000000,22,3900
KH4,6,1,0,1,102,325.06247789,4.44444444,0,10691
KH4,6,1,0,0,103,323.28470011,-1.77777778,24,2943
KH4,6,1,0,1,104,322.39581123,-0.88888889,0,10688
KH4,6,1,0,0,105,315.72914456,-6.66666667,25,3308
KH4,7,1,0,0,106,310.39581123,-5.33333333,24,3710
KH4,7,1,0,0,107,306.39581123,-4.00000000,7,8641
KH4,7,1,0,1,108,303.72914456,-2.66666667,0,10704
KH4,7,1,0,0,109,295.72914456,-8.00000000,25,3843
KH4,7,1,0,0,110,289.50692234,-6.22222222,24,4505
KH4,7,1,0,0,111,285.06247789,-4.44444444,24,4766
KH4,7,1,0,0,112,282.39581123,-2.66666667,25,3878
KH4,7,1,0,0,113,281.50692234,-0.88888889,31,2441
KH4,7,1,0,0,114,282.39581123,0.88888889,28,3172
KH4,7,1,0,0,115,285.06247789,2.66666667,19,5513
KH4,7,1,0,0,116,289.50692234,4.44444444,33,1587
KH4,7,1,0,0,117,295.28470011,5.77777778,9,8454
KH4,7,1,0,0,118,302.39581123,7.11111111,34,1034
KH4,7,1,0,0,119,310.39581123,8.00000000,26,2980
KH4,7,1,0,0,120,319.28470011,8.88888889,29,1946
KH4,7,1,0,0,121,328.61803345,9.33333333,26,2541
KH4,7,1,0,1,122,338.39581123,9.77777778,0,10926
KH4,7,1,0,1,123,341.95136678,3.55555556,0,10994
KH4,7,1,0,1,124,339.72914456,-2.22222222,0,10848
KH4,7,1,0,1,125,331.72914456,-8.00000000,0,10652
KH4,7,1,0,0,126,318.39581123,-13.33333333,30,1228
KH4,7,1,0,1,127,306.84025567,-11.55555556,0,10756
KH4,8,1,0,1,128,290.39581123,-16.44444444,0,11089
KH4,8,1,0,0,129,269.50692234,-20.88888889,13,8105
KH4,8,1,0,0,130,251.28470011,-18.22222222,33,2756
KH4,8,1,0,0,131,235.72914456,-15.55555556,33,3279
KH4,8,1,0,0,132,222.84025567,-12.88888889,40,2203
KH4,8,1,0,0,133,212.61803345,-10.22222222,45,1568
KH4,8,1,0,0,134,205.06247789,-7.55555556,47,1336
KH4,8,1,0,0,135,200.17358900,-4.88888889,43,2398
KH4,8,1,0,0,136,197.95136678,-2.22222222,49,1274
KH4,8,1,0,0,137,198.39581123,0.44444444,49,1102
KH4,8,1,0,0,138,201.50692234,3.11111111,46,1706
KH4,8,1,0,0,139,206.84025567,5.33333333,47,1362
KH4,8,1,0,0,140,213.95136678,7.11111111,45,1192
KH4,8,1,0,0,141,222.39581123,8.44444444,40,2040
KH4,8,1,0,0,142,231.72914456,9.33333333,41,1371
KH4,8,1,0,0,143,241.95136678,10.22222222,39,1748
KH4,8,1,0,0,144,252.61803345,10.66666667,18,6599
KH4,8,1,0,0,145,263.28470011,10.66666667,29,3281
KH4,8,1,0,0,146,273.95136678,10.66666667,7,9176
KH4,8,1,0,0,147,284.61803345,10.66666667,25,4029
KH4,8,1,0,0,148,295.28470011,10.66666667,27,3144
KH4,8,1,0,0,149,305.95136678,10.66666667,21,4333
KH4,8,1,0,0,150,316.61803345,10.66666667,0,11211
KH4,8,1,0,0,151,327.28470011,10.66666667,13,6783
KH4,8,1,0,1,152,337.95136678,10.66666667,0,10861
KH4,8,1,0,1,153,341.95136678,4.00000000,0,10954
KH4,9,1,1,0,154,450.00000000,4.00000000,21,1457
KH4,9,1,1,1,155,430.00000000,4.00000000,0,10496
KH4,9,1,1,1,156,410.00000000,4.00000000,0,10970
KH4,9,1,1,1,157,390.00000000,4.00000000,0,10799
KH4,9,1,1,1,158,370.00000000,4.00000000,0,10771
KH4,9,1,1,0,159,350.00000000,4.00000000,22,3795
KH4,9,1,1,1,160,330.00000000,4.00000000,0,11048
KH4,9,1,1,0,161,310.00000000,4.00000000,18,5691
KH4,9,1,1,1,162,290.00000000,4.00000000,0,10792
KH4,9,1,1,0,163,270.00000000,4.00000000,28,3583
KH4,9,1,1,0,164,250.00000000,4.00000000,28,4065
KH4,10,1,0,1,165,339.72914456,-2.22222222,0,10843
KH4,10,1,0,0,166,331.72914456,-8.00000000,21,4346
KH4,10,1,0,0,167,325.06247789,-6.66666667,18,5017
KH4,10,1,0,1,168,319.72914456,-5.33333333,0,10907
KH4,10,1,0,0,169,309.06247789,-10.66666667,6,9078
KH4,10,1,0,0,170,300.17358900,-8.88888889,20,5184
KH4,10,1,0,0,171,293.06247789,-7.11111111,17,6126
KH4,10,1,0,0,172,287.72914456,-5.33333333,22,4674
KH4,10,1,0,0,173,284.17358900,-3.55555556,32,1919
KH4,10,1,0,0,174,282.39581123,-1.77777778,29,2794
KH4,10,1,0,0,175,282.39581123,0.00000000,27,3346
KH4,10,1,0,0,176,284.17358900,1.77777778,17,6446
KH4,10,1,0,0,177,287.72914456,3.55555556,25,3815
KH4,10,1,0,0,178,293.06247789,5.33333333,27,3552
KH4,10,1,0,0,179,300.17358900,7.11111111,28,2669
KH4,10,1,0,0,180,308.61803345,8.44444444,13,6977
KH4,10,1,0,1,181,317.95136678,9.33333333,0,10834
KH4,10,1,0,0,182,321.06247789,3.11111111,4,9817
KH4,10,1,0,0,183,325.06247789,4.00000000,27,2516
KH4,10,1,0,1,184,329.95136678,4.88888889,0,10869
KH4,11,1,0,0,185,328.61803345,-1.33333333,23,3331
KH4,11,1,0,1,186,328.17358900,-0.44444444,0,10762
KH4,11,1,0,0,187,321.95136678,-6.22222222,25,2897
KH4,11,1,0,1,188,317.06247789,-4.88888889,0,10829
KH4,11,1,0,0,189,306.84025567,-10.22222222,25,3104
KH4,11,1,0,0,190,298.39581123,-8.44444444,33,1170
KH4,11,1,0,0,191,291.72914456,-6.66666667,21,4849
KH4,11,1,0,0,192,286.84025567,-4.88888889,24,4059
KH4,11,1,0,0,193,283.72914456,-3.11111111,25,3942
KH4,11,1,0,0,194,282.39581123,-1.33333333,32,1820
KH4,11,1,0,0,195,282.84025567,0.44444444,30,2426
KH4,11,1,0,0,196,285.06247789,2.22222222,33,1713
KH4,11,1,0,1,197,289.06247789,4.00000000,0,10887
KH4,11,1,0,0,198,287.72914456,-1.33333333,33,1073
KH4,11,1,0,0,199,288.17358900,0.44444444,27,2962
KH4,11,1,0,1,200,290.39581123,2.22222222,0,11076
KH4,11,1,0,0,201,287.28470011,-3.11111111,33,1110
KH4,11,1,0,0,202,285.95136678,-1.33333333,25,3961
KH4,11,1,0,0,203,285.95136678,0.00000000,22,4686
KH4,11,1,0,0,204,287.28470011,1.33333333,28,2749
KH4,11,1,0,0,205,289.50692234,2.22222222,19,5519
KH4,11,1,0,1,206,292.61803345,3.11111111,0,10911
KH4,11,1,0,0,207,289.95136678,-2.66666667,24,3836
KH4,11,1,0,0,208,288.61803345,-1.33333333,2,10234
KH4,12,1,0,0,209,288.61803345,0.00000000,34,967
KH4,12,1,0,1,210,289.95136678,1.33333333,0,10935
KH4,12,1,0,0,211,285.95136678,-4.00000000,33,1215
KH4,12,1,0,0,212,283.72914456,-2.22222222,29,2808
KH4,12,1,0,0,213,283.28470011,-0.44444444,10,8145
KH4,12,1,0,1,214,284.17358900,0.88888889,0,11014
KH4,12,1,0,0,215,279.72914456,-4.44444444,26,3505
KH4,12,1,0,0,216,277.06247789,-2.66666667,33,1906
KH4,12,1,0,0,217,275.72914456,-1.33333333,31,2432
KH4,12,1,0,0,218,275.72914456,-0.00000000,15,6932
KH4,12,1,0,0,219,277.06247789,1.33333333,33,1917
KH4,12,1,0,0,220,279.72914456,2.66666667,25,3899
KH4,12,1,0,0,221,283.72914456,4.00000000,28,3220
KH4,12,1,0,0,222,289.06247789,5.33333333,10,8057
KH4,12,1,0,0,223,295.28470011,6.22222222,31,1725
KH4,12,1,0,0,224,302.39581123,7.11111111,31,1403
KH4,12,1,0,0,225,310.39581123,8.00000000,31,1292
KH4,12,1,0,0,226,319.28470011,8.88888889,32,837
KH4,12,1,0,1,227,328.61803345,9.33333333,0,10882
KH4,12,1,0,1,228,331.72914456,3.11111111,0,10621
KH4,12,1,0,1,229,329.06247789,-2.66666667,0,10858
KH4,12,1,0,0,230,321.06247789,-8.00000000,11,7427
KH4,12,1,0,0,231,314.39581123,-6.66666667,14,6859
KH4,13,1,1,0,232,450.00000000,-6.66666667,2,10338
KH4,13,1,1,1,233,430.00000000,-6.66666667,0,10591
KH4,13,1,1,1,234,410.00000000,-6.66666667,0,10897
KH4,13,1,1,1,235,390.00000000,-6.66666667,0,10909
KH4,13,1,1,1,236,370.00000000,-6.66666667,0,10664
KH4,13,1,1,1,237,350.00000000,-6.66666667,0,10767
KH4,13,1,1,1,238,330.00000000,-6.66666667,0,10994
KH4,13,1,1,0,239,310.00000000,-6.66666667,12,7117
KH4,13,1,1,0,240,290.00000000,-6.66666667,25,3673
KH4,13,1,1,0,241,270.00000000,-6.66666667,36,1212
KH4,13,1,1,0,242,250.00000000,-6.66666667,37,1731
